file,canon_target,status_bucket,notes
eletricista-avaria-eletrica-cerva.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-cerva,e_self_ref_ok,
eletricista-avaria-eletrica-chaves.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-chaves,e_self_ref_ok,
eletricista-avaria-eletrica-cumieira.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-cumieira,e_self_ref_ok,
eletricista-avaria-eletrica-ervedosa-do-douro.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-ervedosa-do-douro,e_self_ref_ok,
eletricista-avaria-eletrica-favaios.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-favaios,e_self_ref_ok,
eletricista-avaria-eletrica-figueira-de-castelo-rodrigo.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-figueira-de-castelo-rodrigo,e_self_ref_ok,
eletricista-avaria-eletrica-freixo-de-espada-a-cinta.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-freixo-de-espada-a-cinta,e_self_ref_ok,
eletricista-avaria-eletrica-freixo-de-numao.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-freixo-de-numao,e_self_ref_ok,
eletricista-avaria-eletrica-izeda.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-izeda,e_self_ref_ok,
eletricista-avaria-eletrica-lalim.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-lalim,e_self_ref_ok,
eletricista-avaria-eletrica-lamego.html,https://eletricista-urgente.pt/eletricista-urgente-lamego,a_hub_same_concelho,cible = hub urgence concelho officiel
eletricista-avaria-eletrica-lazarim.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-lazarim,e_self_ref_ok,
eletricista-avaria-eletrica-lixa.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-lixa,e_self_ref_ok,
eletricista-avaria-eletrica-lordelo.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-lordelo,e_self_ref_ok,
eletricista-avaria-eletrica-macedo-de-cavaleiros.html,https://eletricista-urgente.pt/eletricista-urgente-macedo-de-cavaleiros,a_hub_same_concelho,cible = hub urgence concelho officiel
eletricista-avaria-eletrica-marco-de-canaveses.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-marco-de-canaveses,e_self_ref_ok,
eletricista-avaria-eletrica-marialva.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-marialva,e_self_ref_ok,
eletricista-avaria-eletrica-mesao-frio.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-mesao-frio,e_self_ref_ok,
eletricista-avaria-eletrica-miranda-do-douro.html,https://eletricista-urgente.pt/eletricista-urgente-miranda-do-douro,a_hub_same_concelho,cible = hub urgence concelho officiel
eletricista-avaria-eletrica-mirandela.html,https://eletricista-urgente.pt/eletricista-urgente-mirandela,a_hub_same_concelho,cible = hub urgence concelho officiel
eletricista-avaria-eletrica-mogadouro.html,https://eletricista-urgente.pt/eletricista-urgente-mogadouro,a_hub_same_concelho,cible = hub urgence concelho officiel
eletricista-avaria-eletrica-mondim-da-beira.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-mondim-da-beira,e_self_ref_ok,
eletricista-avaria-eletrica-mondim-de-basto.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-mondim-de-basto,e_self_ref_ok,
eletricista-avaria-eletrica-montalegre.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-montalegre,e_self_ref_ok,
eletricista-avaria-eletrica-moucos.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-moucos,e_self_ref_ok,
eletricista-avaria-eletrica-murca.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-murca,e_self_ref_ok,
eletricista-avaria-eletrica-pedras-salgadas.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-pedras-salgadas,e_self_ref_ok,
eletricista-avaria-eletrica-penedono.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-penedono,e_self_ref_ok,
eletricista-avaria-eletrica-peso-da-regua.html,https://eletricista-urgente.pt/eletricista-urgente-peso-da-regua,a_hub_same_concelho,cible = hub urgence concelho officiel
eletricista-avaria-eletrica-pinhao.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-pinhao,e_self_ref_ok,
eletricista-avaria-eletrica-resende.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-resende,e_self_ref_ok,
eletricista-avaria-eletrica-ribeira-de-pena.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-ribeira-de-pena,e_self_ref_ok,
eletricista-avaria-eletrica-sabrosa.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-sabrosa,e_self_ref_ok,
eletricista-avaria-eletrica-salzedas.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-salzedas,e_self_ref_ok,
eletricista-avaria-eletrica-sanfins-do-douro.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-sanfins-do-douro,e_self_ref_ok,
eletricista-avaria-eletrica-santa-marinha-do-zezere.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-santa-marinha-do-zezere,e_self_ref_ok,
eletricista-avaria-eletrica-santa-marta-de-penaguiao.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-santa-marta-de-penaguiao,e_self_ref_ok,
eletricista-avaria-eletrica-santo-estevao.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-santo-estevao,e_self_ref_ok,
eletricista-avaria-eletrica-sao-cosmado.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-sao-cosmado,e_self_ref_ok,
eletricista-avaria-eletrica-sao-joao-da-pesqueira.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-sao-joao-da-pesqueira,e_self_ref_ok,
eletricista-avaria-eletrica-sao-joao-de-tarouca.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-sao-joao-de-tarouca,e_self_ref_ok,
eletricista-avaria-eletrica-sao-martinho-de-anta.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-sao-martinho-de-anta,e_self_ref_ok,
eletricista-avaria-eletrica-sao-martinho-de-mouros.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-sao-martinho-de-mouros,e_self_ref_ok,
eletricista-avaria-eletrica-sendim.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-sendim,e_self_ref_ok,
eletricista-avaria-eletrica-sernancelhe.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-sernancelhe,e_self_ref_ok,
eletricista-avaria-eletrica-tabuaco.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-tabuaco,e_self_ref_ok,
eletricista-avaria-eletrica-tarouca.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-tarouca,e_self_ref_ok,
eletricista-avaria-eletrica-torre-de-dona-chama.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-torre-de-dona-chama,e_self_ref_ok,
eletricista-avaria-eletrica-torre-de-moncorvo.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-torre-de-moncorvo,e_self_ref_ok,
eletricista-avaria-eletrica-trevoes.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-trevoes,e_self_ref_ok,
eletricista-avaria-eletrica-valdigem.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-valdigem,e_self_ref_ok,
eletricista-avaria-eletrica-valpacos.html,https://eletricista-urgente.pt/eletricista-urgente-valpacos,a_hub_same_concelho,cible = hub urgence concelho officiel
eletricista-avaria-eletrica-vern.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-vern,e_self_ref_ok,
eletricista-avaria-eletrica-vidago.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-vidago,e_self_ref_ok,
eletricista-avaria-eletrica-vila-flor.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-vila-flor,e_self_ref_ok,
eletricista-avaria-eletrica-vila-franca-das-naves.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-vila-franca-das-naves,e_self_ref_ok,
eletricista-avaria-eletrica-vila-nova-de-foz-coa.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-vila-nova-de-foz-coa,e_self_ref_ok,
eletricista-avaria-eletrica-vila-pouca-de-aguiar.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-vila-pouca-de-aguiar,e_self_ref_ok,
eletricista-avaria-eletrica-vila-real.html,https://eletricista-urgente.pt/eletricista-urgente-vila-real,a_hub_same_concelho,cible = hub urgence concelho officiel
eletricista-avaria-eletrica-vilar-de-macada.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-vilar-de-macada,e_self_ref_ok,
eletricista-avaria-eletrica-vilarandelo.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-vilarandelo,e_self_ref_ok,
eletricista-avaria-eletrica-vimioso.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-vimioso,e_self_ref_ok,
eletricista-avaria-eletrica-vinhais.html,https://eletricista-urgente.pt/eletricista-urgente-vinhais,a_hub_same_concelho,cible = hub urgence concelho officiel
eletricista-avaria-eletrica-xinzo-de-limia.html,https://eletricista-urgente.pt/eletricista-avaria-eletrica-xinzo-de-limia,e_self_ref_ok,
eletricista-avelanoso.html,https://eletricista-urgente.pt/eletricista-avelanoso,e_self_ref_ok,
eletricista-avelas-da-ribeira.html,https://eletricista-urgente.pt/eletricista-avelas-da-ribeira,e_self_ref_ok,
eletricista-avelas-de-ambom.html,https://eletricista-urgente.pt/eletricista-avelas-de-ambom,e_self_ref_ok,
eletricista-aveloso.html,https://eletricista-urgente.pt/eletricista-aveloso,e_self_ref_ok,
eletricista-avidagos.html,https://eletricista-urgente.pt/eletricista-avidagos,e_self_ref_ok,
eletricista-avinho.html,https://eletricista-urgente.pt/eletricista-avinho,e_self_ref_ok,
eletricista-avoes.html,https://eletricista-urgente.pt/eletricista-avoes,e_self_ref_ok,
eletricista-azevo.html,https://eletricista-urgente.pt/eletricista-azevo,e_self_ref_ok,
eletricista-azibeiro.html,https://eletricista-urgente.pt/eletricista-azibeiro,e_self_ref_ok,
eletricista-azibo.html,https://eletricista-urgente.pt/eletricista-azibo,e_self_ref_ok,
eletricista-azinhoso.html,https://eletricista-urgente.pt/eletricista-azinhoso,e_self_ref_ok,
eletricista-babe.html,https://eletricista-urgente.pt/eletricista-babe,e_self_ref_ok,
eletricista-bacal.html,https://eletricista-urgente.pt/eletricista-bacal,e_self_ref_ok,
eletricista-bagueixe.html,https://eletricista-urgente.pt/eletricista-bagueixe,e_self_ref_ok,
eletricista-bairro-do-fundo-de-fomento-a-habitacao.html,https://eletricista-urgente.pt/eletricista-bairro-do-fundo-de-fomento-a-habitacao,e_self_ref_ok,
